Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Change_1D_pct,Change_5D_pct
2024-01-01,408.6856996614059,414.3729227144936,407.9362189213962,412.6976013183594,9706230,,,,,,,,,,
2024-01-02,414.4169935867092,415.6073322050578,408.7738674736452,414.7256164550781,10924918,,,,,,,,,0.49140463386272426,
2024-01-03,414.6374229054748,423.8515928269022,413.8438731407944,420.8096008300781,24961710,,,,,,,,,1.4669902541838864,
2024-01-04,423.2343745738637,424.5129071228705,418.1203002675262,420.0601196289063,12240910,,,,,,,,,-0.17810458689474506,
2024-01-05,422.7053820832455,422.7053820832455,416.18051179222624,417.89990234375,9564086,,,,,,,,,-0.514263836106299,
2024-01-08,418.8256523175994,419.266538103961,409.6114831042096,410.44915771484375,8311403,,,,,,,,,-1.7829017396557179,-0.5448162519803845
2024-01-09,412.2126760420016,414.3729524313202,408.8179919307326,409.6115417480469,5916180,,,,,,,,,-0.2040730139294844,-1.23312245593713
2024-01-10,409.6114804026986,411.55132754917855,405.64367602067045,408.5093078613281,6123200,,,,,,,,,-0.2690924874858003,-2.923006733802358
2024-01-11,409.2147814163854,411.3750298640487,406.5695501501203,407.9362487792969,6786448,,,,,,,,,-0.14028054465426987,-2.8862227769491766
2024-01-12,408.46530149160697,412.3890374584718,405.90826415683006,411.5072937011719,9714589,,,,,,,,,0.875392891061022,-1.5296985251075257
2024-01-15,414.4170217073618,414.8579075571134,410.9782406255953,412.30084228515625,7167978,,,,,,,,,0.19283949425223934,0.4511361603521502
2024-01-16,412.4771746656909,418.8256845634594,409.3470166822908,416.4450073242188,12531058,,,,,,,,,1.005131354108757,1.6682795477416468
2024-01-17,415.651428506,420.5891708332484,410.18466231857855,411.4190979003906,11536527,,,,,,,,,-1.2068602901788017,0.7122946731118907
2024-01-18,410.2287008492415,412.5212398706989,400.79410271509227,410.44915771484375,9495938,,,44.76023282336441,,,,,,-0.23575477912833875,0.616005305502143
2024-01-19,413.1384873419948,417.06222301526753,411.2427370084064,415.7395935058594,12673308,,,55.64695390440005,,,,,,1.2889381526496102,1.0284871907424664
2024-01-23,417.7235394762181,417.7235394762181,402.42538455004734,404.982421875,8728196,,,38.871672412074446,,,,,,-2.5874782673803165,-1.7750195147781644
2024-01-24,405.6878060944037,412.1245103538554,403.9243465297125,408.7738952636719,22459072,,,45.14812815151721,,,,,,0.9362069027880171,-1.842046831065658
2024-01-25,408.7298246781795,409.9642323963227,398.63391042262094,401.7640686035156,20435547,,,37.484892565068016,,,,,,-1.7148420536088005,-2.3467625460626085
2024-01-29,401.9845244825636,403.1748631742745,394.5779105233698,396.60589599609375,18557346,,,33.04068128815881,,,,,,-1.2838810163763759,-3.372710470602913
