Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Change_1D_pct,Change_5D_pct
2024-01-01,1322.793478833193,1355.183798605992,1318.3087095655908,1344.3115234375,1222315,,,,,,,,,,
2024-01-02,1344.583500720142,1348.8871100448166,1324.0167119041678,1331.4461669921875,1440888,,,,,,,,,-0.957021956667814,
2024-01-03,1322.7935325106505,1327.3236473480156,1300.5959698075606,1302.634521484375,1651716,,,,,,,,,-2.163936193747862,
2024-01-04,1301.9549371874523,1309.0219602090813,1283.9704043293025,1286.5072021484375,3392241,,,,,,,,,-1.2380540412486596,
2024-01-05,1291.082756734016,1303.6311529867817,1288.2741075934543,1298.1497802734375,1776925,,,,,,,,,0.9049757440577899,
2024-01-08,1300.14321193721,1316.0891971555498,1296.1114531848998,1311.8309326171875,2025264,,,,,,,,,1.0538962877510327,-2.416150591141053
2024-01-09,1323.337166219223,1341.774712073434,1315.8624765000693,1323.156005859375,3119270,,,,,,,,,0.8633028053083969,-0.6226433586526747
2024-01-10,1336.2931597816512,1366.2824948092914,1328.274879461654,1351.876708984375,4368914,,,,,,,,,2.1706210755054745,3.7801997941746324
2024-01-11,1359.0344442487767,1359.0344442487767,1335.4778472151313,1345.262939453125,2271368,,,,,,,,,-0.48922875046931713,4.56707410627526
2024-01-12,1363.5645773957287,1408.8657261464175,1357.6754280581392,1396.000244140625,5862043,,,,,,,,,3.7715529952921933,7.53768674109212
2024-01-15,1458.6969005269116,1467.3946984351978,1427.4391098013348,1438.945556640625,9712071,,,,,,,,,3.076311245664365,9.689863294337453
2024-01-16,1437.858507519004,1437.858507519004,1393.4633803177242,1409.2734375,4459799,,,,,,,,,-2.0620737875516104,6.508486622837251
2024-01-17,1377.1548113200752,1436.046299962052,1374.029076546939,1427.801513671875,3846289,,,,,,,,,1.314725423672436,5.6162521465837
2024-01-18,1428.798200815022,1435.3215218551811,1392.602627982414,1420.236328125,3205598,,,66.86198020422526,,,,,,-0.5298485450838109,5.573140125480092
2024-01-19,1433.429337017151,1451.6895833485796,1422.518884414802,1431.5576171875,2374099,,,68.84605916559825,,,,,,0.7971412108185083,2.5470893143549667
2024-01-23,1423.2948894647182,1431.5120001225982,1385.0853471959144,1391.1112060546875,3196630,,,55.9561701674499,,,,,,-2.825342874586867,-3.3242641019450403
2024-01-24,1397.0000697889598,1443.6549750884856,1391.1567688963678,1439.2725830078125,2136023,,,64.48335398212748,,,,,,3.4620795766367785,2.1286958733168104
