Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Change_1D_pct,Change_5D_pct
2024-01-01,608.2123370371694,612.6636066637731,604.2346055026524,607.4072875976562,8295548,,,,,,,,,,
2024-01-02,607.4072591036456,613.7053385549276,600.3041880555562,605.6078491210938,15164482,,,,,,,,,-0.29624907591732086,
2024-01-03,605.5130715344494,613.7053027877732,602.1509629952877,609.3961181640625,14571772,,,,,,,,,0.625531694885817,
2024-01-04,608.4963852753671,612.1900051328654,604.8501654661197,608.733154296875,13883388,,,,,,,,,-0.1087903003361479,
2024-01-05,610.8641568235059,617.2569212553799,603.9978542855673,607.9755859375,15984585,,,,,,,,,-0.1244499915977193,
2024-01-08,606.1287006578947,610.8640811317845,591.9699014799768,593.8167114257812,14739531,,,,,,,,,-2.3288557697404455,-2.237473347681884
2024-01-09,598.5521321607245,600.777738011181,591.4490609721083,592.3014526367188,13400235,,,,,,,,,-0.25517281004509007,-2.197196833509718
2024-01-10,591.73317522907,592.2067133106882,585.4824956736869,588.8446044921875,12742464,,,,,,,,,-0.5836298609673496,-3.3724392163492767
2024-01-11,592.8696781345247,593.9588388441286,585.7666069108683,587.3766479492188,15533860,,,,,,,,,-0.24929438628968903,-3.508352748146981
2024-01-12,590.786048764021,602.8139265740106,588.2289317800174,600.0673828125,16620797,,,,,,,,,2.160578720245354,-1.3007435344308371
2024-01-15,605.0869435954805,611.337622735401,602.4350842707261,606.223388671875,16844018,,,,,,,,,1.025885764782286,2.0893108946538064
2024-01-16,606.1287229383505,610.7694190953231,599.9253858505162,603.1928100585938,15025543,,,,,,,,,-0.49991119938818107,1.8388199747595646
2024-01-17,590.9755375773763,603.0981011461799,590.0284613953612,592.8696899414062,30016308,,,,,,,,,-1.711412991839989,0.6835564796742855
2024-01-18,592.6802223057629,599.9253777209321,586.2874585176507,595.0479125976562,14695436,,,41.57678330381322,,,,,,0.36740327481832313,1.306021387677081
2024-01-19,599.4992497853196,601.8669403452932,591.6385286871963,594.527099609375,11675202,,,41.051338843393815,,,,,,-0.08752454672223964,-0.9232768455365581
2024-01-23,593.816735051732,601.2986596201333,568.8613020834159,573.0757446289062,30954343,,,26.30526901571635,,,,,,-3.608137458252625,-5.467892638650773
2024-01-24,577.6690860249656,589.4127951297775,571.1815799753688,585.5771484375,19221835,,,39.86280752464159,,,,,,2.1814574994251323,-2.9204031161085275
2024-01-25,585.7666108260978,590.7861029633766,574.1649277499139,580.3209228515625,22684904,,,36.79757448799797,,,,,,-0.8976145329377516,-2.1166147136116753
2024-01-29,586.240116875537,596.1844161117133,583.0200349532757,589.9810791015625,19572140,,,45.14590288592143,,,,,,1.6646231196580485,-0.8515000874424916
2024-01-30,592.3487686641458,599.9727198414752,591.1649235184444,593.5799560546875,16966577,595.7961273193359,,47.90658341087095,,,,615.5868563745029,576.005398264169,0.6099987068408197,-0.15931040911504324
2024-01-31,593.248543869928,609.1594121757427,589.0813855447404,606.602294921875,23270745,595.7558776855469,,56.44786775897616,,,,615.4550482125517,576.0567071585422,2.1938643201064867,5.850282551162378
2024-02-01,608.7332050368398,618.3933934805597,599.7359814695897,613.3739013671875,26587707,596.1441802978516,,60.1104460660231,,,,616.8835362963663,575.4048242993368,1.1163173139964178,4.746898509249853
2024-02-02,617.4936110619957,625.5911000755175,612.4741193428779,615.2680053710938,27471811,596.4377746582031,,61.09597378024035,,,,618.0664006497869,574.8091486666193,0.30880087980338367,6.0220269756619205
2024-02-05,612.8529386660016,620.1454364049642,604.9448761274464,608.922607421875,28339525,596.4472473144531,,56.09585671803476,,,,618.0975600395503,574.7969345893558,-1.0313225933780812,3.210531488426227
2024-02-06,610.3432732703525,620.334915694985,603.950508871969,615.8363037109375,14079390,596.840283203125,,59.942545459928596,,,,619.5718629010487,574.1087035052012,1.1353981942523905,3.7495113218074083
2024-02-07,620.3821741954093,642.0702395337361,620.3348319524308,639.5131225585938,41696232,599.1251037597656,,69.72526540849988,4.760669551988485,,,628.4203071577939,569.8299003617373,3.8446611063659653,5.425437376717701
2024-02-08,644.3906856459379,680.853120253775,642.5912176991574,662.5271606445312,74222434,602.6363891601562,,75.88901950073672,8.690259494456427,,,642.6806666788463,562.5921116414662,3.5986811332129998,8.013588313389764
2024-02-09,666.4101818840758,689.8029174512828,657.4603003588977,686.8670043945312,43235061,607.5375091552735,,80.42758847329702,13.611603714401895,,,661.2811310731761,553.7938872373709,3.6737880642238485,11.637042459286207
2024-02-12,687.57723460313,687.57723460313,667.215098867638,670.4351806640625,22873137,611.6904357910156,,70.74576460681548,16.001438988402583,,,671.0985248834834,552.2823466985478,-2.3922860794504563,10.101870499212762
2024-02-13,671.0508318054963,680.0007134812453,664.9895787916939,675.6915283203125,23351472,615.4716430664063,,71.9106335643574,18.110774255558113,,,680.7735559990391,550.1697301337734,0.7840202614432634,9.719340066296244
2024-02-14,668.209531384723,708.8864614766698,668.209531384723,704.056396484375,36782182,620.3632934570312,,77.18914291083806,21.819721292707072,,,696.0004042178214,544.726182696241,4.1979019974653475,10.09256442894455
2024-02-15,708.1288129906382,723.5661418914713,702.399014134815,721.3878784179688,33941282,626.273046875,,79.69939812648298,25.859502045373006,,,713.2414321404169,539.304661609583,2.4616610288801466,8.884272414760419
2024-02-16,723.0453396380902,733.6052046316706,713.4798352929603,714.7584228515625,27365121,632.3674835205078,,76.24315730192347,28.20103179734531,,,725.9501042629602,538.7848627780554,-0.9189862714279129,4.060672339562643
2024-02-19,718.5466855971592,724.5132537731262,710.3071115422806,719.0675659179688,13979584,638.5684661865234,,76.94307671764595,30.057933679004577,20.47725624230773,9.580677436696849,737.7084124428178,539.4285199302291,0.6028810474474344,7.253853415886691
2024-02-20,718.878140197099,723.092640626177,714.095417199918,719.87255859375,12528399,644.8357391357422,,77.07893303810317,31.2344467207771,22.628694338001605,8.605752382775496,747.8199942296977,541.8514840417866,0.111949518228327,6.5386390714807785
2024-02-21,720.3934973720231,736.3517073942173,719.3990211695317,730.6692504882812,21465311,652.7154144287109,,78.876663103126,32.66154265425621,24.635264001252526,8.026278653003683,756.6431712517247,548.7876576056972,1.4998060095001042,3.7799321385040274
2024-02-22,732.0898177041953,732.0898177041953,716.9366002614177,725.3656005859375,18799244,659.7048370361329,,75.73433665296729,32.984343263441815,26.305079853690387,6.679263409751428,763.4336714188519,555.9760026534138,-0.7258619271030664,0.5513985314934855
2024-02-23,725.3656188570327,729.7221458595922,715.0424660921377,718.8781127929688,14143636,666.6326965332031,,71.95802031832127,32.34383937816858,27.512831758586028,4.831007619582554,766.6708106700621,566.5945823963441,-0.8943748900869131,0.5763751513372162
2024-02-26,715.0425247498395,725.7918164039028,712.8642610698683,718.7361450195312,11355186,673.0704498291016,,71.8735619648391,31.462104268142753,28.302686260497374,3.159418007645378,769.0376597912548,577.1032398669483,-0.019748517990891834,-0.04609036954884571
2024-02-27,718.7361245980043,722.0034911226533,702.9199410846512,710.1650390625,13969393,678.8997039794922,,66.77760208644003,29.729008715075793,28.58795075141306,1.1410579636627318,768.8176585942381,588.9817493647463,-1.1925246860651995,-1.3485052896325622
2024-02-28,710.1650270994766,716.6998756485756,701.7834263040562,703.2040405273438,11263318,683.7297912597656,,62.87838367297299,27.477084866249243,28.3657775743803,-0.8886927081310567,767.7814222568893,599.678160262642,-0.9801944832915965,-3.758911428472378
2024-02-29,704.529955894372,714.0007171898741,698.1371920199082,708.5076293945312,19217113,688.4864776611328,,64.57558148875336,25.822706206388602,27.857163300781963,-2.0344570943933604,766.6335851904844,610.3393701317812,0.7542034120296304,-2.324065433732825
2024-03-01,712.2012253214909,731.1427472715305,712.1538830776034,728.443603515625,17348526,694.1452575683594,,70.1079766579417,25.822598853407044,27.450250411306982,-1.627651557899938,766.4363960257334,621.8541191109854,2.813798086850583,1.330613709394024
2024-03-04,733.415788130336,735.8781629797205,728.3015538370722,731.1901245117188,9789141,700.2586334228515,,70.78491294293525,25.747335806133606,27.109667490272308,-1.3623316841387023,762.6957990846774,637.8214677610256,0.37703962020374515,1.7327609830794177
2024-03-05,728.7751257237001,745.3016167439201,728.3962721270127,742.4603881835938,18088847,706.5898376464844,,73.44265580180014,26.294004471625954,26.946534886543038,-0.6525304149170843,758.250603594897,654.9290716980718,1.541358846907448,4.547583638266306
2024-03-06,742.1762558623576,748.4742776430227,731.9951871429561,742.4130249023438,26710525,711.7348327636719,,73.4124307003177,26.41888109056856,26.841004127348143,-0.4221230367795812,755.5498284499708,667.9198370773729,-0.00637923342494684,5.575762099659798
2024-03-07,748.1901327438186,751.4102146649448,741.5605999220379,746.3433227539062,15497868,715.9256408691406,,74.3555804069743,26.5291770611974,26.778638714117996,-0.2494616529205942,755.9852573611493,675.8660243771319,0.529395056354165,5.340195615353949
2024-03-11,748.1901368545919,750.8419384368862,729.7694947090195,732.7528076171875,16778340,718.2199310302734,,65.67943988156034,25.229120821453762,26.468735135585153,-1.2396143141313907,756.5796448132717,679.8602172472752,-1.8209468380545824,0.5915631739733085
2024-03-12,729.2486473566764,736.5884876385131,717.2681107424115,719.4937744140625,21529705,720.6728607177735,,58.50678600762053,22.86534623768523,25.74805735600517,-2.882711118319939,752.1537794970488,689.1919419384981,-1.809482415528585,-1.5996318475262394
2024-03-13,718.4993277010051,723.2820505868954,703.6775631743476,707.70263671875,27950252,722.2734161376953,655.1285595703125,52.96709981713611,19.812208770574443,24.560887638919024,-4.74867886834458,746.9671891553038,697.5796431200869,-1.6388102461226906,-4.681428399146991
