Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Change_1D_pct,Change_5D_pct
2024-01-01,975.5592756483812,988.6447747328208,975.0181575005024,983.28271484375,7683792,,,,,,,,,,
2024-01-02,980.9213672695224,981.5609087309072,964.4414947502,966.4092407226562,16263825,,,,,,,,,-1.7160348561374938,
2024-01-03,968.8198393775264,972.06660854976,959.3746217254816,968.1802978515624,16826752,,,,,,,,,0.18326160950010717,
2024-01-04,970.492380871986,973.1980317046522,966.0649522367138,971.2302856445312,22789140,,,,,,,,,0.31502270803660526,
2024-01-05,972.0665334175308,982.2004134055408,967.934254767328,977.6746215820312,14875499,,,,,,,,,0.6635229597709014,
2024-01-08,977.9697448357546,982.1020233733976,964.4906729621558,966.1632690429688,8393164,,,,,,,,,-1.1774216375214253,-1.7410502129595162
2024-01-09,970.3447595485834,978.9536484165684,959.6697613726194,963.9495849609376,14660414,,,,,,,,,-0.2291211178234831,-0.2545149257760948
2024-01-10,958.5874760008376,978.9044779822008,958.5874760008376,977.0350952148438,9409181,,,,,,,,,1.357489069766693,0.9145814455149059
2024-01-11,979.2488085023232,982.3972141884088,970.9350694416868,975.165771484375,6451345,,,,,,,,,-0.19132616009639447,0.4052062521127109
2024-01-12,978.7568819517846,992.432741141072,975.7560812090544,987.3165893554688,12255743,,,,,,,,,1.2460258785127465,0.9862143867287232
2024-01-15,987.3165782754368,995.3351674307464,983.1351179289786,993.5641479492188,12388044,,,,,,,,,0.6327816893898719,2.8360505707686334
2024-01-16,989.8746620709588,999.4182427672284,988.3988524803248,992.777099609375,11505126,,,,,,,,,-0.07921464773746889,2.9905624835769418
2024-01-17,971.9682016234104,991.5472391168444,960.9979931914172,965.9173583984376,41914771,,,,,,,,,-2.7055157921658135,-1.1379055748208744
2024-01-18,958.2431259931632,978.2649176405235,954.504420581354,970.443115234375,17902484,,,43.900438599411856,,,,,,0.4685449326059743,-0.4842926595763575
2024-01-19,975.3133165907816,994.5972638899036,971.6237927511232,983.0859375,23271148,,,52.6162656742994,,,,,,1.3027885990588572,-0.4285000273550166
2024-01-23,1042.0199023424595,1042.3151122922168,1004.7311505255956,1012.45458984375,50797448,,,65.87817511694928,,,,,,2.9873942066992454,1.9012805497785168
2024-01-24,1012.8480364224022,1019.2432110778104,980.5770732992008,983.0859375,34578943,,,50.62051284469643,,,,,,-2.9007377356333963,-0.9761669677098905
2024-01-25,982.2988759526588,998.7295078271164,972.214177202352,993.66259765625,28315035,,,54.690430205962116,,,,,,1.075863233599561,2.872423713744632
2024-01-29,1003.5505249659846,1015.3570017302902,993.7117943290632,1000.0086059570312,14078922,,,56.98146358041529,,,,,,0.6386482006819572,3.046596988378436
2024-01-30,998.5819848189448,1007.338419115052,991.7440549694523,1000.5005493164062,16085742,981.5953704833985,,57.16229206912259,,,,1008.4947770089993,954.6959639577976,0.04919391257680594,1.7714231434020844
2024-01-31,1000.4020967435956,1022.2440902784828,987.070629039353,1011.569091796875,25627447,983.0096893310547,,61.12209930693226,,,,1012.921095982961,953.0982826791484,1.1063004900928153,-0.0874605197860423
2024-02-01,1017.275441993952,1017.275441993952,1000.9924158779978,1008.617431640625,13058880,985.1200988769531,,59.541477295595705,,,,1015.989391847941,954.2508059059652,-0.29179026723789026,2.5970765287876896
2024-02-02,1020.3746743205556,1033.0666601657867,1005.1738843616477,1007.4859619140624,14774650,987.0853820800781,,58.91255227809143,,,,1018.3922326143896,955.7785315457667,-0.11218026687503935,1.3911527202913332
